client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion,final_time
"Salom, Ropero and Ibáñez",Van,Zona Franca,2022-05-02 10:00:10,73.15,0.81,D98,False,08042,Cafe/Restaurant,Street level,Regular,8,0.046056403584296635,0.1439435964157033,282.99023914954074
"Salom, Ropero and Ibáñez",Van,Zona Franca,2022-02-05 12:00:57,85.53,0.67,D98,False,08042,Cafe/Restaurant,Street level,Regular,9,0.16011939449909957,0.1698806055009004,177.56948386536595
"Salom, Ropero and Ibáñez",Van,Zona Franca,2022-01-24 17:13:49,27.97,0.53,D98,False,08042,Cafe/Restaurant,Street level,Regular,3,0.20668167795773024,0.26331832204226974,150.8022634925094
"González, Alberola and Flores",Combi,Baró de Viver,2022-02-02 16:53:02,17.34,0.43,D98,False,08024,Cafe/Restaurant,Street level,Regular,3,0.439471709401391,0.13052829059860904,112.06959173502614
"González, Alberola and Flores",Truck,Baró de Viver,2022-02-21 09:07:10,69.45,0.59,D98,False,08024,Cafe/Restaurant,Street level,Regular,6,0.07165763221238301,0.338342367787617,305.5822139178722
"González, Alberola and Flores",Combi,Zona Franca,2022-01-06 18:08:00,118.35,0.96,D98,False,08024,Cafe/Restaurant,Street level,Regular,8,0.014469634650783044,0.02553036534921699,265.1084008293728
"González, Alberola and Flores",Van,Zona Franca,2022-03-10 08:19:39,112.38,0.62,D98,False,08024,Cafe/Restaurant,Street level,Regular,10,0.3266812258111412,0.05331877418885883,468.9200724212438
"González, Alberola and Flores",Van,Baró de Viver,2022-02-09 12:58:02,49.83,0.59,D98,False,08024,Cafe/Restaurant,Street level,Regular,8,0.07254447522876109,0.33745552477123897,189.51542791943808
Córdoba PLC,Van,Baró de Viver,2022-02-28 19:10:52,113.7,0.47,D98,False,08035,Cafe/Restaurant,Street level,Key Account,16,0.48506788011342267,0.04493211988657736,505.9056816108903
Córdoba PLC,Combi,Baró de Viver,2022-03-25 10:36:23,80.21,0.88,D98,False,08035,Cafe/Restaurant,Street level,Key Account,9,0.0773275751698126,0.04267242483018739,299.38735817183397
Córdoba PLC,Van,Zona Franca,2022-02-08 17:46:01,55.27,0.42,D98,False,08035,Cafe/Restaurant,Street level,Key Account,7,0.454986346405408,0.12501365359459204,247.72525961104452
Córdoba PLC,Van,Zona Franca,2022-02-17 12:27:33,75.05,0.83,D98,False,08035,Cafe/Restaurant,Street level,Key Account,8,0.11332298127262193,0.05667701872737811,231.06162081155338
Córdoba PLC,Van,Baró de Viver,2022-01-30 10:52:23,88.23,0.64,D98,False,08035,Cafe/Restaurant,Street level,Key Account,7,0.1571241759874271,0.2028758240125729,304.6875462114004
Iborra-Leiva,Van,Zona Franca,2022-03-12 08:39:50,16.62,0.4,D98,False,08006,Cafe/Restaurant,Street level,Key Account,2,0.2630198409775882,0.3369801590224118,199.21156939743517
Iborra-Leiva,Van,Zona Franca,2022-04-08 19:03:02,21.96,0.75,D98,False,08006,Cafe/Restaurant,Street level,Key Account,3,0.17807394559092826,0.07192605440907174,143.16249944750183
Iborra-Leiva,Van,Baró de Viver,2022-01-07 10:10:47,75.47,0.85,D98,False,08006,Cafe/Restaurant,Street level,Key Account,6,0.023357936593710295,0.12664206340628972,285.78425253325787
Iborra-Leiva,Van,Zona Franca,2022-02-21 13:37:19,32.47,0.61,D98,False,08006,Cafe/Restaurant,Street level,Key Account,4,0.10298793306578048,0.28701206693421955,147.6690533285016
Iborra-Leiva,Van,Zona Franca,2022-01-16 12:11:00,55.77,0.58,D98,False,08006,Cafe/Restaurant,Street level,Key Account,5,0.062189328387522363,0.3578106716124777,185.29426043841983
Torralba-Amador,Combi,Zona Franca,2022-01-27 12:33:28,97.02,0.63,D98,False,08001,Cafe/Restaurant,Ground Floor,Regular,19,0.3653503267505574,0.0046496732494425985,555.878680904186
Torralba-Amador,Combi,Zona Franca,2022-01-12 09:02:53,13.66,0.76,D98,False,08001,Cafe/Restaurant,Ground Floor,Regular,1,0.02146529109881885,0.21853470890118115,183.22101195332215
Chacón and Sons,Combi,Baró de Viver,2022-04-14 17:47:49,80.77,0.48,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,7,0.05253696523410145,0.46746303476589857,228.85744358101576
Chacón and Sons,Van,Zona Franca,2022-02-25 08:53:20,24.08,0.75,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,3,0.08759080575610576,0.16240919424389424,235.044096875129
Chacón and Sons,Van,Zona Franca,2022-02-12 20:20:54,7.54,0.54,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,1,0.33519522447132294,0.12480477552867703,79.50517766171575
Chacón and Sons,Combi,Zona Franca,2022-05-15 11:05:41,105.93,0.64,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,10,0.12653011545380377,0.23346988454619622,320.83787578249394
Chacón and Sons,Truck,Baró de Viver,2022-03-23 09:09:36,24.29,0.66,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,5,0.21490145154797066,0.1250985484520293,324.1800307160062
Chacón and Sons,Van,Zona Franca,2022-05-08 17:40:54,113.71,0.79,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,10,0.14245857013660354,0.06754142986339642,444.1018096831351
Chacón and Sons,Combi,Zona Franca,2022-03-17 18:48:44,79.77,0.98,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,9,0.015316540714041349,0.004683459285958669,443.9234367785533
Chacón and Sons,Van,Zona Franca,2022-02-16 16:14:47,9.36,0.56,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,1,0.41180233964385765,0.028197660356142296,137.07737848289776
Chacón and Sons,Van,Baró de Viver,2022-02-05 20:01:44,43.98,0.93,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,5,0.061666843689922465,0.008333156310077486,158.1238390176341
Chacón and Sons,Van,Baró de Viver,2022-01-20 16:11:48,81.82,0.63,D98,False,08036,Cafe/Restaurant,Ground Floor,Regular,16,0.2611039761631209,0.10889602383687907,467.3895974535487
"Robledo, Cáceres and Carlos",Van,Zona Franca,2022-04-15 19:19:50,102.53,0.45,D98,False,08029,Coffee Retailers,Street level,Regular,8,0.43441416581489173,0.11558583418510832,259.6063397420605
"Robledo, Cáceres and Carlos",Van,Zona Franca,2022-01-22 17:33:13,52.27,0.82,D98,False,08029,Coffee Retailers,Street level,Regular,7,0.16475499324028944,0.015245006759710605,257.3579867967568
"Robledo, Cáceres and Carlos",Van,Zona Franca,2022-04-22 09:59:15,104.09,0.46,D98,False,08029,Coffee Retailers,Street level,Regular,11,0.47638819402254096,0.06361180597745908,360.25962276169395
"Robledo, Cáceres and Carlos",Van,Zona Franca,2022-01-30 19:29:40,85.96,0.41,D98,False,08029,Coffee Retailers,Street level,Regular,9,0.07042948950041772,0.5195705104995824,263.6983473441204
"Robledo, Cáceres and Carlos",Van,Baró de Viver,2022-04-27 09:52:05,79.08,0.99,D98,False,08029,Coffee Retailers,Street level,Regular,7,0.004861868301814634,0.005138131698185375,313.43590092218363
"Robledo, Cáceres and Carlos",Combi,Baró de Viver,2022-03-31 19:43:29,88.29,0.97,D98,True,08029,Coffee Retailers,Street level,Regular,7,0.0007917775257897526,0.029208222474210274,391.84620371290833
Cases-Gabaldón,Van,Zona Franca,2022-01-11 09:23:23,89.04,0.46,D98,False,08006,Cafe/Restaurant,Street level,Regular,7,0.34878645329399277,0.19121354670600726,261.4956501862328
Cases-Gabaldón,Van,Baró de Viver,2022-03-07 08:35:49,86.57,0.57,D98,False,08006,Cafe/Restaurant,Street level,Regular,17,0.4112441644964909,0.018755835503509122,807.9994217473231
Cases-Gabaldón,Van,Zona Franca,2022-01-12 17:10:02,102.07,0.4,D98,False,08006,Cafe/Restaurant,Street level,Regular,12,0.38068782935369455,0.21931217064630543,460.30644435030683
"Porras, Rojas and Quirós",Combi,Zona Franca,2022-03-08 13:30:51,101.59,0.76,D98,True,08011,Cafe/Restaurant,Street level,Regular,8,0.1660446170719426,0.0739553829280574,296.972520576675
"Porras, Rojas and Quirós",Truck,Zona Franca,2022-05-19 10:08:46,80.42,0.82,D98,False,08011,Cafe/Restaurant,Street level,Regular,7,0.07437710719794033,0.10562289280205972,422.91736456079354
Vallejo LLC,Combi,Zona Franca,2022-03-10 08:41:09,35.01,0.92,D98,True,08031,Hotels,Street level,Regular,4,0.05904239245372074,0.02095760754627922,287.5631062933414
Vallejo LLC,Truck,Baró de Viver,2022-04-26 08:23:18,97.17,0.55,D98,False,08031,Hotels,Street level,Regular,9,0.20902641513173534,0.24097358486826462,374.34750206398206
Vallejo LLC,Van,Zona Franca,2022-02-28 13:20:54,41.72,0.95,D98,False,08031,Hotels,Street level,Regular,6,0.01934495830517006,0.030655041694829986,171.9634846373637
Vallejo LLC,Truck,Zona Franca,2022-03-12 16:51:55,26.68,0.41,D98,True,08031,Hotels,Street level,Regular,4,0.5868020028747579,0.003197997125242158,286.13370118434835
Vallejo LLC,Truck,Zona Franca,2022-04-19 20:05:12,77.33,0.88,D98,False,08031,Hotels,Street level,Regular,15,0.08801199849238635,0.03198800150761365,225.30672429492478
Vallejo LLC,Van,Baró de Viver,2022-04-22 12:43:20,114.73,0.77,D98,False,08031,Hotels,Street level,Regular,17,0.09410466043956929,0.1358953395604307,364.21476546139024
Vallejo LLC,Combi,Zona Franca,2022-05-04 16:05:26,81.0,0.77,D98,False,08031,Hotels,Street level,Regular,9,0.17490767509895455,0.05509232490104543,214.76829514945607
Vallejo LLC,Van,Zona Franca,2022-03-19 11:37:02,25.62,0.4,D98,False,08031,Hotels,Street level,Regular,2,0.35167493766142655,0.24832506233857343,109.6491789253584
"Guijarro, Ojeda and Gual",Van,Baró de Viver,2022-04-11 15:18:37,8.94,0.43,D98,False,08029,Cafe/Restaurant,Street level,Regular,2,0.2649477351518798,0.30505226484812026,124.10498415020889
"Guijarro, Ojeda and Gual",Van,Zona Franca,2022-03-21 11:58:54,80.63,0.65,D98,False,08029,Cafe/Restaurant,Street level,Regular,8,0.3098723273903297,0.04012767260967026,195.7197024773402
"Guijarro, Ojeda and Gual",Combi,Zona Franca,2022-01-24 13:48:43,63.37,0.7,D98,False,08029,Cafe/Restaurant,Street level,Regular,7,0.23227952341297964,0.0677204765870204,162.38480817372192
"Guijarro, Ojeda and Gual",Truck,Zona Franca,2022-03-29 15:00:50,13.54,0.54,D98,True,08029,Cafe/Restaurant,Street level,Regular,3,0.43124135665951135,0.02875864334048861,182.81720053836963
"Guijarro, Ojeda and Gual",Truck,Baró de Viver,2022-04-12 08:06:01,34.44,0.93,D98,False,08029,Cafe/Restaurant,Street level,Regular,3,0.021048653650396477,0.04895134634960348,207.69110444006003
Doménech and Sons,Van,Baró de Viver,2022-03-12 11:52:19,102.83,0.96,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,15,0.003251009244678847,0.03674899075532119,473.4556040065006
Doménech and Sons,Van,Baró de Viver,2022-05-17 14:17:28,78.91,0.87,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,6,0.005777242565229438,0.12422275743477057,215.73313620217678
Doménech and Sons,Van,Baró de Viver,2022-04-20 08:27:31,48.22,0.97,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,4,0.01411321999247603,0.015886780007524,234.26846680577518
Doménech and Sons,Van,Baró de Viver,2022-03-07 16:33:51,93.95,0.97,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,14,0.024162486465887183,0.005837513534112843,548.3396175231553
Doménech and Sons,Van,Baró de Viver,2022-03-02 11:03:31,99.47,0.72,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,13,0.031486948169410785,0.24851305183058925,427.69395578281325
Doménech and Sons,Truck,Zona Franca,2022-01-30 18:52:10,22.95,0.49,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,3,0.005585166823586309,0.5044148331764137,163.85937104049506
Doménech and Sons,Truck,Zona Franca,2022-04-10 13:05:26,117.48,0.91,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,12,0.02229167213334958,0.06770832786665039,453.2627364587529
Doménech and Sons,Van,Zona Franca,2022-04-06 12:15:47,101.69,0.76,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,15,0.06682587598730501,0.173174124012695,421.87205861038666
Doménech and Sons,Combi,Zona Franca,2022-04-24 16:16:33,64.82,0.6,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,5,0.39455748212044184,0.005442517879558184,185.81578814262275
Doménech and Sons,Combi,Zona Franca,2022-03-06 15:15:04,26.21,0.91,D98,False,08007,Cafe/Restaurant,Ground Floor,Regular,5,0.0725913862335797,0.017408613766420264,167.4242272157863
"Pujol, Nicolás and Ugarte",Truck,Zona Franca,2022-04-17 18:53:02,61.46,0.73,D98,False,08036,Cafe/Restaurant,Street level,Regular,6,0.021433450909084585,0.24856654909091544,224.61864671471835
"Pujol, Nicolás and Ugarte",Van,Zona Franca,2022-02-20 13:09:56,95.97,0.57,D98,False,08036,Cafe/Restaurant,Street level,Regular,11,0.23040683702704107,0.19959316297295898,314.3732513058141
"Pujol, Nicolás and Ugarte",Van,Baró de Viver,2022-01-16 18:53:37,95.5,0.9,D98,False,08036,Cafe/Restaurant,Street level,Regular,7,0.03986283799029719,0.06013716200970279,284.6986145731111
"Pujol, Nicolás and Ugarte",Truck,Zona Franca,2022-04-29 19:10:44,118.85,0.69,D98,False,08036,Cafe/Restaurant,Street level,Regular,9,0.24557126335215917,0.06442873664784088,331.67350903157603
"Pujol, Nicolás and Ugarte",Truck,Baró de Viver,2022-04-18 13:23:28,103.28,0.54,D98,False,08036,Cafe/Restaurant,Street level,Regular,12,0.3220539755700395,0.13794602442996046,343.64304431147934
Hernandez-Carmona,Truck,Zona Franca,2022-01-15 20:44:39,104.1,0.52,D98,False,08025,Cafe/Restaurant,Street level,Regular,12,0.34525245248846836,0.13474754751153162,209.25069698160814
Hernandez-Carmona,Combi,Zona Franca,2022-04-17 20:28:37,114.38,0.67,D98,False,08025,Cafe/Restaurant,Street level,Regular,19,0.30517292445424704,0.02482707554575292,317.85148214588895
Hernandez-Carmona,Combi,Zona Franca,2022-01-17 18:49:25,38.56,0.88,D98,False,08025,Cafe/Restaurant,Street level,Regular,4,0.08272104582975096,0.03727895417024904,158.65757357398854
Hernandez-Carmona,Truck,Baró de Viver,2022-03-25 11:00:13,93.55,0.93,D98,True,08025,Cafe/Restaurant,Street level,Regular,7,0.02072816157972636,0.04927183842027359,331.41999577142934
Hernandez-Carmona,Van,Baró de Viver,2022-01-26 09:35:47,38.33,0.92,D98,False,08025,Cafe/Restaurant,Street level,Regular,8,0.04061065189028951,0.03938934810971045,316.6507039304124
Hernandez-Carmona,Van,Zona Franca,2022-02-16 19:36:28,29.42,0.5,D98,False,08025,Cafe/Restaurant,Street level,Regular,4,0.2756898438789499,0.2243101561210501,238.31182945672685
"Bilbao, Salgado and Hernando",Combi,Zona Franca,2022-03-30 08:15:30,6.14,0.78,D98,False,08903,Cafe/Restaurant,Street level,Regular,1,0.19839663479718062,0.021603365202819358,145.16485948174946
"Bilbao, Salgado and Hernando",Van,Baró de Viver,2022-02-24 10:28:23,5.8,0.97,D98,False,08903,Cafe/Restaurant,Street level,Regular,1,0.02942219586443847,0.0005778041355615562,153.87132443335628
"Bilbao, Salgado and Hernando",Truck,Baró de Viver,2022-03-11 16:14:05,115.92,0.62,D98,False,08903,Cafe/Restaurant,Street level,Regular,9,0.213003160627264,0.16699683937273602,214.58848606870683
"Bilbao, Salgado and Hernando",Truck,Zona Franca,2022-03-18 18:12:11,45.38,0.48,D98,False,08903,Cafe/Restaurant,Street level,Regular,4,0.1708663412324384,0.34913365876756164,193.57559251672012
"Bilbao, Salgado and Hernando",Van,Zona Franca,2022-05-07 09:19:40,84.94,0.75,D98,False,08903,Cafe/Restaurant,Street level,Regular,13,0.004192597777908119,0.24580740222209188,445.2975407294206
"Bilbao, Salgado and Hernando",Van,Baró de Viver,2022-01-16 09:48:17,84.06,0.93,D98,False,08903,Cafe/Restaurant,Street level,Regular,6,0.03733228859038951,0.03266771140961044,285.16671884679903
"Bilbao, Salgado and Hernando",Combi,Zona Franca,2022-01-13 14:40:48,92.66,0.87,D98,False,08903,Cafe/Restaurant,Street level,Regular,16,0.06516293530517941,0.06483706469482059,347.6334610319904
"Bilbao, Salgado and Hernando",Van,Baró de Viver,2022-02-19 13:52:35,116.48,0.63,D98,False,08903,Cafe/Restaurant,Street level,Regular,9,0.1456519874632184,0.2243480125367816,254.01666579242755
"Sobrino, Blázquez and Casal",Van,Baró de Viver,2022-04-22 15:09:16,65.02,0.4,D98,False,08013,Hotels,Street level,Regular,11,0.526608683744489,0.07339131625551099,328.66440752031974
"Sobrino, Blázquez and Casal",Van,Zona Franca,2022-02-21 11:19:21,52.14,0.5,D98,False,08013,Hotels,Street level,Regular,7,0.04862374189928559,0.4513762581007144,208.11417060284407
"Sobrino, Blázquez and Casal",Van,Zona Franca,2022-02-02 08:05:13,93.01,0.84,D98,False,08013,Hotels,Street level,Regular,7,0.15539582013653508,0.004604179863464952,334.00270869301147
Almazán-Anguita,Van,Baró de Viver,2022-05-09 10:14:40,101.16,0.89,D98,False,08904,Coffee Retailers,Street level,Regular,10,0.05978778837182695,0.050212211628173034,404.8888783304132
Almazán-Anguita,Van,Baró de Viver,2022-01-16 14:44:47,8.96,0.79,D98,False,08904,Coffee Retailers,Street level,Regular,1,0.01342650507015421,0.19657349492984574,103.25527183625235
Almazán-Anguita,Van,Zona Franca,2022-02-01 12:47:04,67.81,0.59,D98,False,08904,Coffee Retailers,Street level,Regular,6,0.10528287329627906,0.304717126703721,190.54785890641838
Almazán-Anguita,Van,Baró de Viver,2022-03-13 17:38:56,71.33,0.54,D98,False,08904,Coffee Retailers,Street level,Regular,6,0.33952190038908764,0.12047809961091233,253.15865460988232
Baños-Diego,Van,Baró de Viver,2022-05-12 17:28:04,112.29,0.6,D98,False,08033,Coffee Retailers,Street level,Regular,9,0.26887220789930233,0.1311277921006977,355.5461191856209
Baños-Diego,Van,Zona Franca,2022-03-21 13:07:28,47.18,0.88,D98,False,08033,Coffee Retailers,Street level,Regular,4,0.07303030814967162,0.04696969185032837,169.094259499903
Baños-Diego,Van,Baró de Viver,2022-05-12 08:10:36,32.27,0.41,D98,False,08033,Coffee Retailers,Street level,Regular,3,0.31458553724982574,0.27541446275017434,197.1477915888446
Baños-Diego,Van,Zona Franca,2022-01-29 18:17:14,108.28,0.45,D98,False,08033,Coffee Retailers,Street level,Regular,11,0.0030122525883520047,0.546987747411648,467.8224268152064
Torrents Inc,Van,Zona Franca,2022-04-30 10:04:37,58.42,0.42,D98,False,08027,Coffee Retailers,Ground Floor,Regular,6,0.3041746343384361,0.27582536566156396,336.793042456986
Torrents Inc,Van,Baró de Viver,2022-05-12 17:10:22,84.5,0.79,D98,False,08027,Coffee Retailers,Ground Floor,Regular,8,0.027702078359544746,0.18229792164045522,406.0155821416878
Rocamora Inc,Van,Zona Franca,2022-04-22 17:32:28,90.26,0.6,D98,False,08041,Cafe/Restaurant,Street level,Regular,8,0.23911058392818374,0.16088941607181628,299.60663881182523
Rocamora Inc,Combi,Zona Franca,2022-04-14 13:33:52,43.49,0.63,D98,False,08041,Cafe/Restaurant,Street level,Regular,4,0.020132277051119075,0.3498677229488809,136.89630339583292
Rocamora Inc,Combi,Baró de Viver,2022-02-22 17:32:02,50.47,0.64,D98,False,08041,Cafe/Restaurant,Street level,Regular,7,0.09119587121880345,0.2688041287811965,221.4043372836426
Rocamora Inc,Combi,Baró de Viver,2022-05-18 20:09:17,60.57,0.61,D98,False,08041,Cafe/Restaurant,Street level,Regular,5,0.10450855596814593,0.2854914440318541,99.13738560075953
Rocamora Inc,Combi,Zona Franca,2022-01-01 18:48:03,13.58,0.66,D98,False,08041,Cafe/Restaurant,Street level,Regular,2,0.15195404303754348,0.1880459569624565,143.2233310066048
"Viana, Gallart and Rosales",Van,Baró de Viver,2022-02-05 13:10:20,97.25,0.55,D98,False,08075,Cafe/Restaurant,Ground Floor,Regular,8,0.03903814725652712,0.41096185274347286,208.69201483417623
"Viana, Gallart and Rosales",Van,Baró de Viver,2022-01-21 08:08:51,39.36,0.54,D98,False,08075,Cafe/Restaurant,Ground Floor,Regular,3,0.3529927659495765,0.10700723405042345,320.3292314654883
"Viana, Gallart and Rosales",Combi,Baró de Viver,2022-03-02 10:31:07,112.43,0.72,D98,False,08075,Cafe/Restaurant,Ground Floor,Regular,10,0.228142037850157,0.051857962149843034,491.55044636253905
"Viana, Gallart and Rosales",Truck,Zona Franca,2022-01-05 20:19:15,9.9,0.79,D98,True,08075,Cafe/Restaurant,Ground Floor,Regular,1,0.013884186227683351,0.19611581377231663,168.27038916132548
"Viana, Gallart and Rosales",Van,Baró de Viver,2022-02-13 18:44:36,58.97,0.91,D98,False,08075,Cafe/Restaurant,Ground Floor,Regular,4,0.008597343666589919,0.08140265633341005,205.03275332339507
Cuesta-Cornejo,Van,Baró de Viver,2022-04-16 09:14:26,89.37,0.79,D98,False,08028,Cafe/Restaurant,Other,Regular,9,0.16781801909441244,0.04218198090558753,486.7772336820311
